RataRata_Edukasi_Dewasa,SQBmeaned,SQBdependency,SQBovercrowding,Jumlah_HP,SQBedjefe,Tingkat_Kepadatan_Penghuni,SQBhogar_nin,Jumlah_Ruangan,Umur,Jumlah_Anak_0_19,SQBage,agesq,Jumlah_Dewasa,Sewa_Rumah_Bulanan,Total_Individu_Keluarga,Jumlah_Orang_Tinggal_DiRumah,Lama_Sekolah_Tahun,SQBescolari,SQBhogar_total,Punya_Plafon,Dinding_Bata,Kualitas_Lantai_Baik,Kualitas_Atap_Baik,Kualitas_Dinding_Baik,Lantai_Keramik,Masak_Gas,Masak_Listrik,Area_Pedesaan,Area_Perkotaan,Rumah_Milik_Sendiri_Lunas,Punya_TV,Kualitas_Atap_Sedang,Dinding_Semen_Prefab,Kualitas_Dinding_Sedang,Jumlah_Lansia_65Plus,Tingkat_Kemiskinan
10.0,100.0,0.11111112,1.7777779,3,81,1.3333334,1,5,24,1,576,576,3,130000.0,4,4,15,225,16,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,4
10.0,100.0,0.11111112,1.7777779,3,81,1.3333334,1,5,51,1,2601,2601,3,130000.0,4,4,9,81,16,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,4
10.0,100.0,0.11111112,1.7777779,3,81,1.3333334,1,5,53,1,2809,2809,3,130000.0,4,4,6,36,16,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,4
10.0,100.0,0.11111112,1.7777779,3,81,1.3333334,1,5,15,1,225,225,3,130000.0,4,4,9,81,16,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,4
5.0,25.0,64.0,0.25,0,36,0.5,0,6,75,0,5625,5625,2,130000.0,2,2,4,16,4,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,2,4
5.0,25.0,64.0,0.25,0,36,0.5,0,6,75,0,5625,5625,2,130000.0,2,2,6,36,4,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,2,4
5.0,25.0,0.25,2.25,2,36,1.5,1,4,35,1,1225,1225,2,130000.0,3,3,4,16,9,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,2
5.0,25.0,0.25,2.25,2,36,1.5,1,4,25,1,625,625,2,130000.0,3,3,6,36,9,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,2
5.0,25.0,0.25,2.25,2,36,1.5,1,4,4,1,16,16,2,130000.0,3,3,0,0,9,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,2
6.0,36.0,0.25,1.0,2,36,1.0,1,5,58,1,3364,3364,2,130000.0,3,3,6,36,9,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,3
6.0,36.0,0.25,1.0,2,36,1.0,1,5,9,1,81,81,2,130000.0,3,3,3,9,9,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,3
6.0,36.0,0.25,1.0,2,36,1.0,1,5,52,1,2704,2704,2,130000.0,3,3,6,36,9,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,3
2.5,6.25,1.0,1.0,1,0,1.0,0,4,56,0,3136,3136,2,130000.0,2,2,3,9,4,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,3
2.5,6.25,1.0,1.0,1,0,1.0,0,4,84,0,7056,7056,2,130000.0,2,2,2,4,4,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,3
6.0,36.0,0.25,1.0,2,0,1.0,0,6,37,0,1369,1369,3,130000.0,3,3,6,36,9,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,4
6.0,36.0,0.25,1.0,2,0,1.0,0,6,67,0,4489,4489,3,130000.0,3,3,6,36,9,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,4
6.0,36.0,0.25,1.0,2,0,1.0,0,6,32,0,1024,1024,3,130000.0,3,3,6,36,9,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,4
4.0,16.0,64.0,0.25,0,0,0.5,0,4,88,0,7744,7744,1,130000.0,1,1,4,16,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,3
11.5,132.25,2.25,6.25,3,36,2.5,9,4,15,3,225,225,2,130000.0,5,5,8,64,25,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1
11.5,132.25,2.25,6.25,3,36,2.5,9,4,18,3,324,324,2,130000.0,5,5,11,121,25,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1
11.5,132.25,2.25,6.25,3,36,2.5,9,4,41,3,1681,1681,2,130000.0,5,5,6,36,25,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,2
11.5,132.25,2.25,6.25,3,36,2.5,9,4,35,3,1225,1225,2,130000.0,5,5,6,36,25,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,2
11.5,132.25,2.25,6.25,3,36,2.5,9,4,7,3,49,49,2,130000.0,5,5,0,0,25,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,2
5.5,30.25,2.25,2.7777777,4,25,1.6666666,9,5,12,3,144,144,2,130000.0,5,5,5,25,25,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,3
5.5,30.25,2.25,2.7777777,4,25,1.6666666,9,5,17,3,289,289,2,130000.0,5,5,9,81,25,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,3
5.5,30.25,2.25,2.7777777,4,25,1.6666666,9,5,46,3,2116,2116,2,130000.0,5,5,5,25,25,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,3
5.5,30.25,2.25,2.7777777,4,25,1.6666666,9,5,48,3,2304,2304,2,130000.0,5,5,6,36,25,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,3
5.5,30.25,2.25,2.7777777,4,25,1.6666666,9,5,15,3,225,225,2,130000.0,5,5,9,81,25,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,3
3.0,9.0,1.0,1.7777779,4,9,1.3333334,4,6,16,2,256,256,2,130000.0,4,4,7,49,16,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,4
3.0,9.0,1.0,1.7777779,4,9,1.3333334,4,6,14,2,196,196,2,130000.0,4,4,7,49,16,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,4
3.0,9.0,1.0,1.7777779,4,9,1.3333334,4,6,46,2,2116,2116,2,130000.0,4,4,3,9,16,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,4
3.0,9.0,1.0,1.7777779,4,9,1.3333334,4,6,35,2,1225,1225,2,130000.0,4,4,3,9,16,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,4
11.5,132.25,0.0,1.0,3,36,1.0,0,6,20,0,400,400,4,130000.0,4,4,12,144,16,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,4
11.5,132.25,0.0,1.0,3,36,1.0,0,6,56,0,3136,3136,4,130000.0,4,4,6,36,16,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,4
11.5,132.25,0.0,1.0,3,36,1.0,0,6,20,0,400,400,4,130000.0,4,4,12,144,16,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,4
11.5,132.25,0.0,1.0,3,36,1.0,0,6,50,0,2500,2500,4,130000.0,4,4,16,256,16,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,4
10.75,115.5625,0.0,1.7777779,4,121,1.3333334,0,5,26,0,676,676,4,130000.0,4,4,11,121,16,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,4
10.75,115.5625,0.0,1.7777779,4,121,1.3333334,0,5,46,0,2116,2116,4,130000.0,4,4,6,36,16,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,4
10.75,115.5625,0.0,1.7777779,4,121,1.3333334,0,5,24,0,576,576,4,130000.0,4,4,15,225,16,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,4
10.75,115.5625,0.0,1.7777779,4,121,1.3333334,0,5,47,0,2209,2209,4,130000.0,4,4,11,121,16,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,4
9.0,81.0,0.44444448,6.25,4,36,2.5,4,8,14,2,196,196,3,130000.0,5,5,7,49,25,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,4
9.0,81.0,0.44444448,6.25,4,36,2.5,4,8,33,2,1089,1089,3,130000.0,5,5,6,36,25,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,4
9.0,81.0,0.44444448,6.25,4,36,2.5,4,8,6,2,36,36,3,130000.0,5,5,0,0,25,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,4
9.0,81.0,0.44444448,6.25,4,36,2.5,4,8,42,2,1764,1764,3,130000.0,5,5,6,36,25,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,4
9.0,81.0,0.44444448,6.25,4,36,2.5,4,8,37,2,1369,1369,3,130000.0,5,5,15,225,25,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,4
5.0,25.0,1.0,1.0,1,16,1.0,0,4,62,0,3844,3844,2,130000.0,2,2,4,16,4,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,4
5.0,25.0,1.0,1.0,1,16,1.0,0,4,70,0,4900,4900,2,130000.0,2,2,6,36,4,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,4
10.0,100.0,2.25,6.25,2,36,2.5,9,4,11,3,121,121,2,85000.0,5,5,5,25,25,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,4
10.0,100.0,2.25,6.25,2,36,2.5,9,4,16,3,256,256,2,85000.0,5,5,6,36,25,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,4
10.0,100.0,2.25,6.25,2,36,2.5,9,4,39,3,1521,1521,2,85000.0,5,5,7,49,25,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,4
10.0,100.0,2.25,6.25,2,36,2.5,9,4,42,3,1764,1764,2,85000.0,5,5,6,36,25,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,4
10.0,100.0,2.25,6.25,2,36,2.5,9,4,19,3,361,361,2,85000.0,5,5,7,49,25,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,4
8.5,72.25,6.25,3.0625,4,9,1.75,25,6,9,5,81,81,2,150000.0,7,7,1,1,49,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,4
8.5,72.25,6.25,3.0625,4,9,1.75,25,6,47,5,2209,2209,2,150000.0,7,7,3,9,49,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,4
8.5,72.25,6.25,3.0625,4,9,1.75,25,6,15,5,225,225,2,150000.0,7,7,6,36,49,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,4
8.5,72.25,6.25,3.0625,4,9,1.75,25,6,47,5,2209,2209,2,150000.0,7,7,6,36,49,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,4
8.5,72.25,6.25,3.0625,4,9,1.75,25,6,19,5,361,361,2,150000.0,7,7,8,64,49,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,4
8.5,72.25,6.25,3.0625,4,9,1.75,25,6,4,5,16,16,2,150000.0,7,7,0,0,49,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,4
8.5,72.25,6.25,3.0625,4,9,1.75,25,6,17,5,289,289,2,150000.0,7,7,5,25,49,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,4
9.0,81.0,0.25,2.25,2,121,1.5,1,3,24,1,576,576,2,52831.0,3,3,11,121,9,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
9.0,81.0,0.25,2.25,2,121,1.5,1,3,4,1,16,16,2,52831.0,3,3,0,0,9,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
9.0,81.0,0.25,2.25,2,121,1.5,1,3,20,1,400,400,2,52831.0,3,3,7,49,9,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
11.666667,136.11111,0.0,1.0,3,36,1.0,0,5,20,0,400,400,3,450000.0,3,3,12,144,9,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,4
11.666667,136.11111,0.0,1.0,3,36,1.0,0,5,46,0,2116,2116,3,450000.0,3,3,6,36,9,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,4
11.666667,136.11111,0.0,1.0,3,36,1.0,0,5,45,0,2025,2025,3,450000.0,3,3,17,289,9,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,4
13.666667,186.77779,0.44444448,6.25,4,81,2.5,4,4,52,2,2704,2704,3,130000.0,5,5,9,81,25,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,4
13.666667,186.77779,0.44444448,6.25,4,81,2.5,4,4,19,2,361,361,3,130000.0,5,5,12,144,25,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,4
13.666667,186.77779,0.44444448,6.25,4,81,2.5,4,4,22,2,484,484,3,130000.0,5,5,12,144,25,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,4
13.666667,186.77779,0.44444448,6.25,4,81,2.5,4,4,14,2,196,196,3,130000.0,5,5,7,49,25,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,4
13.666667,186.77779,0.44444448,6.25,4,81,2.5,4,4,47,2,2209,2209,3,130000.0,5,5,8,64,25,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,4
6.0,36.0,0.0,1.0,3,0,1.0,0,5,26,0,676,676,3,130000.0,3,3,6,36,9,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,4
6.0,36.0,0.0,1.0,3,0,1.0,0,5,33,0,1089,1089,3,130000.0,3,3,6,36,9,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,4
6.0,36.0,0.0,1.0,3,0,1.0,0,5,58,0,3364,3364,3,130000.0,3,3,6,36,9,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,4
6.0,36.0,0.0,0.25,1,0,0.5,0,5,64,0,4096,4096,1,130000.0,1,1,6,36,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,2
5.5,30.25,4.0,0.5625,2,0,0.75,1,5,6,1,36,36,2,130000.0,3,3,0,0,9,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,4
5.5,30.25,4.0,0.5625,2,0,0.75,1,5,72,1,5184,5184,2,130000.0,3,3,5,25,9,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,4
5.5,30.25,4.0,0.5625,2,0,0.75,1,5,52,1,2704,2704,2,130000.0,3,3,6,36,9,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,4
13.0,169.0,1.0,1.7777779,4,36,1.3333334,4,6,42,2,1764,1764,2,328000.0,4,4,8,64,16,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,4
13.0,169.0,1.0,1.7777779,4,36,1.3333334,4,6,16,2,256,256,2,328000.0,4,4,7,49,16,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,4
13.0,169.0,1.0,1.7777779,4,36,1.3333334,4,6,48,2,2304,2304,2,328000.0,4,4,6,36,16,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,4
13.0,169.0,1.0,1.7777779,4,36,1.3333334,4,6,19,2,361,361,2,328000.0,4,4,12,144,16,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,4
11.0,121.0,1.0,0.44444448,1,0,0.66666669,1,5,49,1,2401,2401,1,120000.0,2,2,11,121,4,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,4
15.0,225.0,1.0,1.7777779,3,225,1.3333334,4,5,9,2,81,81,2,130000.0,4,4,3,9,16,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,4
15.0,225.0,1.0,1.7777779,3,225,1.3333334,4,5,38,2,1444,1444,2,130000.0,4,4,15,225,16,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,4
15.0,225.0,1.0,1.7777779,3,225,1.3333334,4,5,7,2,49,49,2,130000.0,4,4,0,0,16,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,4
15.0,225.0,1.0,1.7777779,3,225,1.3333334,4,5,38,2,1444,1444,2,130000.0,4,4,15,225,16,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,4
5.5,30.25,1.0,0.44444448,1,0,0.66666669,0,5,88,0,7744,7744,2,130000.0,2,2,0,0,4,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,4
5.5,30.25,1.0,0.44444448,1,0,0.66666669,0,5,52,0,2704,2704,2,130000.0,2,2,11,121,4,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,4
11.166667,124.69445,0.69444442,4.8400002,8,196,2.2,25,9,53,5,2809,2809,6,130000.0,11,11,14,196,121,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,3
11.166667,124.69445,0.69444442,4.8400002,8,196,2.2,25,9,18,5,324,324,6,130000.0,11,11,11,121,121,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,2
11.166667,124.69445,0.69444442,4.8400002,8,196,2.2,25,9,20,5,400,400,6,130000.0,11,11,11,121,121,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,2
11.166667,124.69445,0.69444442,4.8400002,8,196,2.2,25,9,27,5,729,729,6,130000.0,11,11,9,81,121,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,3
11.166667,124.69445,0.69444442,4.8400002,8,196,2.2,25,9,15,5,225,225,6,130000.0,11,11,8,64,121,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,3
11.166667,124.69445,0.69444442,4.8400002,8,196,2.2,25,9,13,5,169,169,6,130000.0,11,11,6,36,121,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,3
11.166667,124.69445,0.69444442,4.8400002,8,196,2.2,25,9,23,5,529,529,6,130000.0,11,11,0,0,121,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,3
11.166667,124.69445,0.69444442,4.8400002,8,196,2.2,25,9,52,5,2704,2704,6,130000.0,11,11,11,121,121,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,3
11.166667,124.69445,0.69444442,4.8400002,8,196,2.2,25,9,10,5,100,100,6,130000.0,11,11,3,9,121,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,3
11.166667,124.69445,0.69444442,4.8400002,8,196,2.2,25,9,21,5,441,441,6,130000.0,11,11,11,121,121,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,2
11.166667,124.69445,0.69444442,4.8400002,8,196,2.2,25,9,17,5,289,289,6,130000.0,11,11,9,81,121,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,2
8.0,64.0,0.0,0.11111112,0,64,0.33333334,0,5,53,0,2809,2809,1,130000.0,1,1,8,64,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,4
8.0,64.0,1.0,4.0,5,36,2.0,9,6,57,3,3249,3249,3,130000.0,6,6,6,36,36,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,2
8.0,64.0,1.0,4.0,5,36,2.0,9,6,17,3,289,289,3,130000.0,6,6,11,121,36,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,2
8.0,64.0,1.0,4.0,5,36,2.0,9,6,22,3,484,484,3,130000.0,6,6,11,121,36,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,2
8.0,64.0,1.0,4.0,5,36,2.0,9,6,15,3,225,225,3,130000.0,6,6,8,64,36,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,2
8.0,64.0,1.0,4.0,5,36,2.0,9,6,50,3,2500,2500,3,130000.0,6,6,7,49,36,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,2
8.0,64.0,1.0,4.0,5,36,2.0,9,6,11,3,121,121,3,130000.0,6,6,5,25,36,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,2
0.5,0.25,1.0,1.0,0,1,1.0,0,4,87,0,7569,7569,2,130000.0,2,2,1,1,4,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,4
0.5,0.25,1.0,1.0,0,1,1.0,0,4,47,0,2209,2209,2,130000.0,2,2,0,0,4,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,4
6.0,36.0,0.0,0.11111112,1,36,0.33333334,0,5,32,0,1024,1024,1,13000.0,1,1,6,36,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,3
15.0,225.0,0.0,4.0,2,361,2.0,0,2,49,0,2401,2401,2,130000.0,2,2,11,121,4,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,4
15.0,225.0,0.0,4.0,2,361,2.0,0,2,64,0,4096,4096,2,130000.0,2,2,19,361,4,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,4
6.5,42.25,2.25,6.25,2,49,2.5,9,4,12,3,144,144,2,130000.0,5,5,5,25,25,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,2
6.5,42.25,2.25,6.25,2,49,2.5,9,4,9,3,81,81,2,130000.0,5,5,2,4,25,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,3
6.5,42.25,2.25,6.25,2,49,2.5,9,4,35,3,1225,1225,2,130000.0,5,5,6,36,25,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,3
6.5,42.25,2.25,6.25,2,49,2.5,9,4,38,3,1444,1444,2,130000.0,5,5,7,49,25,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,3
6.5,42.25,2.25,6.25,2,49,2.5,9,4,13,3,169,169,2,130000.0,5,5,7,49,25,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,2
6.0,36.0,0.0,4.0,2,36,2.0,0,3,63,0,3969,3969,2,130000.0,2,2,6,36,4,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,3
6.0,36.0,0.0,4.0,2,36,2.0,0,3,60,0,3600,3600,2,130000.0,2,2,6,36,4,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,3
12.0,144.0,9.0,1.7777779,3,9,1.3333334,9,5,12,3,144,144,1,130000.0,4,4,5,25,16,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,2
12.0,144.0,9.0,1.7777779,3,9,1.3333334,9,5,18,3,324,324,1,130000.0,4,4,9,81,16,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,2
12.0,144.0,9.0,1.7777779,3,9,1.3333334,9,5,44,3,1936,1936,1,130000.0,4,4,3,9,16,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,2
12.0,144.0,9.0,1.7777779,3,9,1.3333334,9,5,15,3,225,225,1,130000.0,4,4,8,64,16,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,2
6.5,42.25,1.0,1.7777779,2,9,1.3333334,4,5,46,2,2116,2116,2,28000.0,4,4,3,9,16,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
6.5,42.25,1.0,1.7777779,2,9,1.3333334,4,5,3,2,9,9,2,28000.0,4,4,0,0,16,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
6.5,42.25,1.0,1.7777779,2,9,1.3333334,4,5,0,2,0,0,2,28000.0,4,4,0,0,16,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
6.5,42.25,1.0,1.7777779,2,9,1.3333334,4,5,29,2,841,841,2,28000.0,4,4,10,100,16,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
13.5,182.25,0.25,2.25,2,196,1.5,1,4,35,1,1225,1225,2,130000.0,3,3,14,196,9,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,4
13.5,182.25,0.25,2.25,2,196,1.5,1,4,34,1,1156,1156,2,130000.0,3,3,13,169,9,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,4
13.5,182.25,0.25,2.25,2,196,1.5,1,4,4,1,16,16,2,130000.0,3,3,0,0,9,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,4
11.333333,128.44444,0.0,1.0,5,121,1.0,0,5,20,0,400,400,3,130000.0,3,3,14,196,9,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,4
11.333333,128.44444,0.0,1.0,5,121,1.0,0,5,56,0,3136,3136,3,130000.0,3,3,11,121,9,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,4
11.333333,128.44444,0.0,1.0,5,121,1.0,0,5,50,0,2500,2500,3,130000.0,3,3,9,81,9,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,4
7.0,49.0,0.25,2.25,2,0,1.5,1,4,34,1,1156,1156,2,100000.0,3,3,8,64,9,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,4
7.0,49.0,0.25,2.25,2,0,1.5,1,4,11,1,121,121,2,100000.0,3,3,4,16,9,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,4
7.0,49.0,0.25,2.25,2,0,1.5,1,4,34,1,1156,1156,2,100000.0,3,3,6,36,9,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,4
10.5,110.25,0.0,1.0,2,0,1.0,0,4,27,0,729,729,2,130000.0,2,2,15,225,4,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,4
10.5,110.25,0.0,1.0,2,0,1.0,0,4,60,0,3600,3600,2,130000.0,2,2,6,36,4,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,4
11.0,121.0,1.0,1.7777779,4,0,1.3333334,4,4,43,2,1849,1849,2,110000.0,4,4,15,225,16,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,4
11.0,121.0,1.0,1.7777779,4,0,1.3333334,4,4,14,2,196,196,2,110000.0,4,4,7,49,16,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,4
11.0,121.0,1.0,1.7777779,4,0,1.3333334,4,4,11,2,121,121,2,110000.0,4,4,5,25,16,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,4
11.0,121.0,1.0,1.7777779,4,0,1.3333334,4,4,39,2,1521,1521,2,110000.0,4,4,7,49,16,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,4
8.0,64.0,0.0,0.25,1,64,0.5,0,4,52,0,2704,2704,1,130000.0,1,1,8,64,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,4
2.6666667,7.1111116,4.0,0.5625,1,1,0.75,0,5,79,0,6241,6241,3,130000.0,3,3,0,0,9,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,4
2.6666667,7.1111116,4.0,0.5625,1,1,0.75,0,5,84,0,7056,7056,3,130000.0,3,3,1,1,9,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,4
2.6666667,7.1111116,4.0,0.5625,1,1,0.75,0,5,23,0,529,529,3,130000.0,3,3,7,49,9,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,4
9.666667,93.44445,0.11111112,1.7777779,2,36,1.3333334,1,5,5,1,25,25,3,130000.0,4,4,0,0,16,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,4
9.666667,93.44445,0.11111112,1.7777779,2,36,1.3333334,1,5,31,1,961,961,3,130000.0,4,4,17,289,16,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,4
9.666667,93.44445,0.11111112,1.7777779,2,36,1.3333334,1,5,59,1,3481,3481,3,130000.0,4,4,6,36,16,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,4
9.666667,93.44445,0.11111112,1.7777779,2,36,1.3333334,1,5,58,1,3364,3364,3,130000.0,4,4,6,36,16,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,4
6.0,36.0,4.0,9.0,2,36,3.0,16,3,3,4,9,9,2,130000.0,6,6,0,0,36,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,2
